Image Number, 133, 134
37.3047	116.4551	254	
37.4609	116.4551	236	
37.6172	116.3965	217	
37.7539	116.3086	171	
37.9102	116.3086	137	
38.0469	116.3672	136	
38.1836	116.4551	108	
38.3203	116.5723	85	
38.4766	116.6309	65	
38.6133	116.8066	57	
38.7695	116.8066	60	
38.9063	116.8945	65	
319.9805	479.9707	1	
319.9805	479.9707	1	
39.3359	117.6855	91	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
41.2305	110.8594	24	
41.3672	109.2188	23	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
44.7070	116.5723	47	
44.8633	116.7188	54	
45.0000	116.7188	63	
45.1367	116.6895	78	
45.2930	116.6895	96	
45.4297	116.5723	113	
45.5859	116.5137	124	
45.7227	116.5137	146	
45.8594	116.4551	188	
46.0156	116.4551	193	
46.1523	116.4551	190	
46.3086	116.4551	212	
46.4453	116.5137	231	
46.5820	116.6309	214	
46.7383	116.4551	182	
46.8750	116.4551	173	
47.0313	116.4551	142	
47.1680	116.4551	123	
47.3047	116.5137	98	
47.4609	116.6309	86	
47.5977	116.6895	75	
47.7344	116.1914	62	
47.6563	100.7227	22	
47.7930	100.7227	23	
48.1445	113.7891	46	
48.2813	113.8477	43	
48.4766	116.8945	134	
48.6133	116.8945	135	
48.7695	116.8945	100	
48.9063	116.8945	104	
49.0430	116.8359	168	
49.1992	116.8359	199	
49.3359	116.8945	170	
49.4922	116.8945	124	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
51.8555	112.2070	36	
319.9805	479.9707	1	
52.1289	112.4121	37	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
53.7109	107.0801	27	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
55.3906	116.0742	62	
55.5469	116.0742	74	
55.6836	116.0742	79	
55.8398	115.9570	77	
55.9766	115.8984	72	
56.1133	115.7813	71	
56.2695	115.8398	83	
56.4063	115.8398	85	
56.5625	115.8398	90	
56.6992	115.8984	112	
56.8359	115.8984	116	
56.9922	115.8984	119	
57.1289	115.8984	115	
57.2852	115.8984	88	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
58.0078	116.1621	108	
58.1445	116.2793	104	
319.9805	479.9707	1	
58.4375	115.9570	92	
58.5742	115.9570	94	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
60.8789	112.2656	36	
61.0352	112.4707	38	
61.1914	112.5293	40	
61.3281	112.5879	41	
61.4648	112.6465	41	
61.6211	112.6465	43	
61.5039	106.5527	44	
61.6406	106.4648	101	
61.7773	106.1719	175	
61.9141	106.1426	165	
62.0508	106.1426	102	
62.1875	106.1426	72	
62.3242	105.9668	53	
62.4609	105.8789	34	
62.5781	105.2344	23	
62.6953	104.8828	29	
62.8516	104.7656	25	
63.6523	119.5898	254	
63.7695	118.9746	254	
63.9063	118.7109	254	
64.0430	118.5938	254	
64.1797	118.3008	254	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
64.7461	118.3008	225	
64.8828	117.9199	215	
65.0391	118.0957	221	
65.1953	118.0957	212	
65.3320	118.2422	173	
65.4688	118.3008	176	
65.6250	118.3008	192	
65.7617	118.3008	200	
65.9180	118.2422	188	
66.0547	118.1543	191	
66.2109	118.0957	173	
66.3477	118.0957	153	
66.4844	118.0957	159	
66.4258	113.9355	72	
66.5430	113.7598	68	
66.6992	113.7012	63	
66.8359	113.6133	59	
66.9531	113.5547	58	
67.1094	113.4375	57	
66.8555	106.4063	42	
67.0313	106.4648	50	
67.1484	106.4063	53	
67.6758	113.2910	50	
67.7930	113.1738	51	
67.9492	113.1152	57	
68.0859	113.0566	55	
68.2227	113.0566	54	
68.3789	113.0566	52	
68.5156	113.1152	54	
68.6719	113.1738	52	
68.8281	113.2910	54	
68.9648	113.2910	56	
69.1211	113.3203	62	
69.2578	113.3203	68	
69.3945	113.4375	73	
68.9453	103.3301	30	
69.0820	103.3301	32	
69.8438	113.7012	86	
70.0000	113.8184	79	
69.6094	104.8828	24	
69.7461	105.0000	28	
69.8828	104.9414	25	
70.6250	114.7559	94	
70.7813	114.8438	115	
70.9180	114.7559	157	
71.0547	114.8438	231	
71.2305	115.1660	254	
71.3867	115.2832	254	
71.5234	115.4004	254	
71.3672	110.3906	122	
71.5039	110.3906	156	
71.6406	110.3320	189	
71.7969	110.2734	197	
71.9336	110.3906	211	
72.0703	110.4199	222	
72.2266	110.4785	237	
72.3633	110.5371	234	
72.5195	110.4785	226	
72.6563	110.4785	233	
72.7930	110.4785	227	
72.9492	110.5371	165	
73.1055	110.6543	143	
73.2422	110.6543	131	
73.3789	110.7129	99	
73.5352	110.7129	77	
73.8281	112.9980	179	
73.9648	112.9688	198	
74.1016	112.8516	189	
74.2383	112.7344	178	
74.3555	112.5879	202	
74.4922	112.5293	227	
74.6484	112.4707	237	
74.7852	112.4121	237	
74.9219	112.3535	226	
75.0781	112.2949	235	
75.1953	112.2070	254	
75.3320	112.2363	254	
75.4883	112.2656	254	
75.6250	112.1484	254	
75.7617	112.0313	248	
75.8984	111.9727	236	
76.0352	111.8262	254	
76.1719	111.7676	254	
76.3086	111.7090	254	
76.4453	111.5625	254	
76.5820	111.5625	254	
76.7188	111.5625	254	
76.8750	111.5625	254	
76.9922	111.3867	254	
77.1289	111.3867	254	
77.2852	111.2988	253	
77.4219	111.1816	253	
77.5391	110.9180	254	
77.6563	110.8594	254	
77.8125	110.8594	254	
77.9492	110.8008	247	
78.0859	110.7422	246	
78.2422	110.7422	244	
78.3594	110.6543	226	
78.4961	110.4199	228	
78.6328	110.4199	228	
78.7695	110.3906	213	
78.9063	110.2148	219	
79.0625	110.2148	223	
79.1797	110.0098	223	
79.3164	109.9512	232	
79.4531	109.9512	230	
79.5898	109.8633	221	
79.3945	105.6152	76	
79.5508	105.8789	82	
79.7266	106.2598	89	
79.8828	106.5820	91	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	
319.9805	479.9707	1	

