Image Number, 96
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
1.8945	33.2520	22
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
1.7871	44.2236	29
1.7676	45.8936	22
159.9902	239.9854	1
159.9902	239.9854	1
1.6992	51.1670	22
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
1.6602	58.1104	26
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
9.9707	6.7969	39
10.0879	6.6943	40
10.2148	6.5771	42
10.3320	6.4600	42
10.4395	6.3428	61
10.5664	6.2109	41
10.6738	6.0938	76
10.8008	5.9619	53
10.9180	5.8594	38
11.0352	5.7568	50
11.1523	5.6836	50
11.2598	5.5518	39
11.3867	5.4346	119
11.4941	5.4199	189
11.6016	5.4199	135
11.7090	5.4199	160
11.8262	5.4346	184
11.9336	5.4346	160
12.0410	5.4199	170
12.1582	5.4492	166
12.2656	5.4199	186
12.3731	5.4199	163
12.4902	5.3906	168
12.5977	5.4199	176
12.7051	5.4199	187
12.8125	5.4053	180
12.9297	5.4199	156
13.0371	5.4346	186
13.1445	5.3906	162
13.2617	5.3906	167
13.3691	5.4346	151
13.4766	5.4346	188
13.5938	5.3906	160
13.7012	5.3906	159
13.8086	5.4346	169
13.9160	5.4346	184
14.0332	5.4053	165
14.1406	5.4346	185
14.2481	5.4053	195
14.3652	5.4346	190
14.4727	5.4053	184
14.5801	5.4199	152
14.6973	5.3906	152
14.8047	5.4053	179
14.9121	5.3906	122
15.0195	5.3906	161
15.1367	5.4053	187
15.2441	5.4053	186
15.3516	5.4199	196
15.4688	5.3906	179
15.5762	5.4053	181
15.6836	5.4053	163
15.7910	5.4492	206
15.9082	5.3906	178
16.0156	5.3906	183
16.1231	5.3906	166
16.2402	5.3906	157
16.3477	5.3906	156
16.4551	5.4053	174
16.5625	5.4053	197
16.6797	5.4053	187
16.7871	5.4053	184
16.8945	5.4053	150
17.0117	5.4053	178
17.1191	5.4053	172
17.2266	5.4053	179
17.3535	5.3613	207
17.4609	5.3760	186
17.5586	5.4199	180
17.6758	5.3613	210
17.7832	5.4053	185
17.9004	5.3613	181
18.0078	5.3613	190
18.1152	5.4053	180
18.2324	5.3613	180
18.3398	5.3906	172
18.4473	5.3760	177
18.5547	5.4053	178
18.6621	5.4053	150
18.7793	5.4053	188
18.8965	5.3760	181
19.0039	5.3906	184
19.1113	5.3760	187
19.2188	5.3760	199
19.3359	5.3760	229
19.4434	5.4053	178
19.5508	5.3760	183
19.6680	5.3760	201
19.7754	5.3760	206
19.8828	5.3320	205
19.9902	5.3760	178
20.1074	5.3760	192
20.2148	5.3760	191
20.3223	5.3760	196
20.4395	5.4053	178
20.5469	5.3760	205
20.6543	5.3760	209
20.7715	5.4053	176
20.8789	5.3760	198
20.9863	5.4053	185
21.0938	5.3906	179
21.2012	5.3613	185
21.3184	5.3760	196
21.4258	5.3760	225
21.5430	5.3760	200
21.6504	5.3760	212
21.7578	5.3760	216
21.8652	5.3467	204
21.9727	5.3467	172
22.0898	5.3760	178
22.1973	5.3760	212
22.3047	5.3467	175
22.4219	5.3760	245
22.5293	5.3760	216
22.6465	5.3760	202
22.7539	5.3760	202
22.8516	5.3467	164
22.9688	5.3174	222
23.0762	5.3174	232
23.1934	5.3760	220
23.3008	5.3760	227
23.4082	5.3467	194
23.5156	5.3467	197
23.6231	5.3174	229
23.7402	5.3613	205
23.8477	5.3174	214
23.9551	5.3467	190
24.0625	5.3613	170
24.1797	5.3174	215
24.2871	5.3174	237
24.3945	5.3174	193
24.5117	5.3174	196
24.6289	5.3760	200
24.7266	5.3467	188
24.8535	5.3760	194
24.9121	3.7500	216
25.0000	2.9150	30
25.1758	5.2734	41
25.2832	5.2734	50
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
25.7910	0.4248	55
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1

