Image Number, 34
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
9.9707	6.7969	23
10.0879	6.6943	24
10.2148	6.5918	25
10.3223	6.4746	23
10.4395	6.3428	35
10.5664	6.2109	23
10.6738	6.0938	45
10.8008	5.9619	29
10.9180	5.8887	22
11.0352	5.7568	28
11.1523	5.6836	29
11.2598	5.5518	23
11.3867	5.4346	71
11.4941	5.4199	139
11.6016	5.4199	78
11.7090	5.4199	92
11.8262	5.4199	119
11.9336	5.4199	93
12.0410	5.4346	119
12.1582	5.4492	98
12.2656	5.4492	132
12.3731	5.4053	107
12.4902	5.3906	105
12.5977	5.4199	111
12.7051	5.4199	118
12.8125	5.4053	128
12.9297	5.4199	90
13.0371	5.4346	118
13.1445	5.3906	116
13.2617	5.3906	107
13.3691	5.4346	89
13.4766	5.4199	133
13.5938	5.3906	116
13.7012	5.4199	133
13.8086	5.4346	117
13.9160	5.4346	134
14.0332	5.4053	132
14.1406	5.4346	124
14.2481	5.4199	145
14.3652	5.4346	143
14.4727	5.4053	141
14.5801	5.4053	97
14.6973	5.4053	103
14.8047	5.4053	119
14.9121	5.3906	72
15.0195	5.3906	116
15.1367	5.4053	161
15.2441	5.4199	152
15.3516	5.4199	123
15.4688	5.4053	137
15.5762	5.4053	127
15.6836	5.3906	99
15.7910	5.4492	149
15.9082	5.3906	156
16.0156	5.4053	170
16.1231	5.4053	112
16.2500	5.3760	125
16.3477	5.3906	104
16.4551	5.3906	124
16.5625	5.4053	152
16.6797	5.4053	140
16.7871	5.4053	137
16.8945	5.4053	97
17.0117	5.4053	142
17.1289	5.3760	120
17.2266	5.4199	124
17.3438	5.4053	118
17.4512	5.4053	110
17.5586	5.4199	137
17.6758	5.3613	178
17.7930	5.3760	144
17.9004	5.3613	113
18.0078	5.3467	151
18.1152	5.4053	113
18.2324	5.3613	129
18.3301	5.4053	120
18.4473	5.3906	128
18.5547	5.4053	137
18.6719	5.3906	88
18.7793	5.4053	118
18.8965	5.3467	137
19.0039	5.3906	121
19.1113	5.3760	113
19.2188	5.3760	151
19.3359	5.3760	186
19.4434	5.3906	131
19.5508	5.3906	137
19.6680	5.3906	137
19.7754	5.3906	171
19.8828	5.3467	156
19.9902	5.3906	125
20.1074	5.3760	137
20.2148	5.3906	144
20.3223	5.3906	121
20.4395	5.3906	114
20.5469	5.3760	162
20.6543	5.3760	161
20.7715	5.3906	116
20.8789	5.3760	159
20.9863	5.4053	143
21.0938	5.3906	135
21.2012	5.3613	113
21.3184	5.3613	136
21.4258	5.3760	186
21.5430	5.3760	202
21.6504	5.3760	179
21.7578	5.3760	180
21.8652	5.3613	160
21.9727	5.3174	120
22.0898	5.3760	131
22.1973	5.3613	150
22.3047	5.3467	151
22.4219	5.3760	206
22.5293	5.3760	168
22.6367	5.3613	155
22.7539	5.3760	127
22.8516	5.3467	101
22.9688	5.3467	172
23.0762	5.3027	123
23.1738	4.6729	154
23.2813	4.4238	129
23.3594	2.1387	112
23.4570	2.0801	252
23.5938	3.6475	246
23.7012	3.6475	254
23.8184	3.6621	254
23.9258	3.6621	254
24.0332	3.6621	254
24.1406	3.6328	254
24.2481	3.6621	254
24.3652	3.6475	254
24.4727	3.6621	254
24.5801	3.6475	254
24.6875	3.6621	254
24.7949	3.6621	254
24.9023	3.6621	254
25.0195	3.6621	254
25.1270	3.6621	254
25.2344	3.6621	254
25.3418	3.6621	254
25.4492	3.6621	254
25.5664	3.6621	254
25.6738	3.6768	254
25.7813	3.6328	254
25.8887	3.6328	254
25.9961	3.6328	254
26.1133	3.6328	254
26.2207	3.6328	254
26.3281	3.6475	254
26.4356	3.6475	254
26.5527	3.6475	254
26.6602	3.6475	254
26.7676	3.6475	254
26.8750	3.6475	254
26.9824	3.6475	252
27.0996	3.6182	254
27.2070	3.6182	254
27.3145	3.6328	254
27.4219	3.6328	254
27.5293	3.6328	254
27.6465	3.6328	254
27.7539	3.6328	254
27.8613	3.6328	254
27.9688	3.6328	254
28.0762	3.6328	254
28.1934	3.6621	254
28.3008	3.6328	254
28.4082	3.6328	254
28.5156	3.6328	254
28.6328	3.6328	250
28.7402	3.6328	245
28.8477	3.6621	246
28.9551	3.6621	248
29.0625	3.6621	250
29.1797	3.6328	252
29.2871	3.6328	247
29.3945	3.6035	251
29.5020	3.6621	237
29.6191	3.6621	247
29.7266	3.6328	244
29.8340	3.6328	241
29.9414	3.6475	241
30.0488	3.6328	245
30.1660	3.6475	248
30.2734	3.6328	242
30.3809	3.6475	246
30.4883	3.6328	247
30.6055	3.6328	246
30.7129	3.6328	234
30.8203	3.6328	239
30.9277	3.6475	239
31.0449	3.6328	241
31.1523	3.6328	237
31.2598	3.6475	241
31.3672	3.6328	229
31.4844	3.6328	225
31.5918	3.6475	237
31.6992	3.6475	237
31.8066	3.6475	234
31.9238	3.6475	238
32.0313	3.6475	237
32.1387	3.6621	242
32.2461	3.6475	230
32.3535	3.6475	234
32.4707	3.6475	234
32.5781	3.6475	228
32.6856	3.6475	239
32.8027	3.6182	227
32.9102	3.6475	236
33.0176	3.6475	226
33.1250	3.6475	235
33.2422	3.6475	233
33.3496	3.6182	223
33.4570	3.6475	221
33.5645	3.6475	228
33.6816	3.6621	229
33.7891	3.6475	231
33.8965	3.6475	218
34.0039	3.6475	218
34.1211	3.6328	213
34.2285	3.6475	220
34.3359	3.6328	224
34.4434	3.6328	217
34.5606	3.6475	214
34.6680	3.6328	204
34.7754	3.6328	207
34.8926	3.6328	209
35.0000	3.6328	217
35.1074	3.6328	220
35.2148	3.6328	200
35.3320	3.6328	203

