Image Number, 230
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
1.7871	44.2383	23
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
159.9902	239.9854	1
9.9707	6.7969	30
10.0879	6.6943	31
10.2148	6.5918	33
10.3320	6.4453	32
10.4395	6.3428	46
10.5664	6.2109	31
10.6738	6.0938	59
10.8008	5.9619	41
10.9180	5.8594	29
11.0352	5.7568	38
11.1523	5.6836	37
11.2598	5.5518	29
11.3867	5.4346	93
11.4941	5.4199	167
11.6016	5.4199	104
11.7090	5.4199	121
11.8262	5.4199	160
11.9336	5.4199	122
12.0410	5.4346	142
12.1582	5.4492	129
12.2656	5.4199	162
12.3731	5.4053	141
12.4902	5.3906	135
12.5977	5.4199	142
12.7051	5.4199	155
12.8125	5.4053	159
12.9297	5.4199	120
13.0371	5.4346	156
13.1445	5.3906	136
13.2617	5.3906	139
13.3691	5.4346	116
13.4766	5.4199	158
13.5938	5.3906	144
13.7012	5.4199	145
13.8086	5.4346	145
13.9160	5.4346	156
14.0332	5.4053	150
14.1406	5.4346	158
14.2481	5.4053	175
14.3652	5.4346	170
14.4727	5.4053	173
14.5801	5.4053	128
14.6973	5.3906	134
14.8047	5.4053	157
14.9121	5.3906	93
15.0195	5.3906	136
15.1367	5.4053	174
15.2441	5.4053	167
15.3516	5.4199	164
15.4688	5.3906	161
15.5762	5.4053	153
15.6836	5.4053	125
15.7910	5.4492	182
15.9082	5.3906	170
16.0156	5.3906	175
16.1231	5.3906	138
16.2402	5.3906	144
16.3477	5.3906	129
16.4551	5.4053	151
16.5625	5.4053	175
16.6797	5.4053	171
16.7871	5.4053	166
16.8945	5.4053	130
17.0117	5.4053	160
17.1191	5.4199	149
17.2266	5.4053	151
17.3535	5.3613	161
17.4609	5.3760	155
17.5586	5.4199	169
17.6758	5.3613	190
17.7930	5.3760	166
17.9004	5.3613	154
18.0078	5.3467	170
18.1152	5.4053	149
18.2324	5.3613	162
18.3398	5.3906	147
18.4473	5.3906	153
18.5547	5.4053	159
18.6621	5.4053	114
18.7793	5.4053	155
18.8965	5.3760	163
19.0039	5.3906	159
19.1113	5.3760	144
19.2188	5.3906	186
19.3359	5.3760	212
19.4434	5.4053	153
19.5508	5.3906	163
19.6680	5.3906	173
19.7754	5.4053	192
19.8828	5.3467	182
19.9902	5.3760	147
20.1074	5.3760	162
20.2148	5.3906	170
20.3223	5.3760	156
20.4395	5.3906	145
20.5469	5.3760	183
20.6543	5.3760	181
20.7715	5.3906	147
20.8789	5.3760	175
20.9863	5.3906	165
21.0938	5.3906	159
21.2012	5.3613	145
21.3184	5.3760	164
21.4258	5.3760	210
21.5430	5.3760	177
21.6504	5.3760	198
21.7578	5.3760	202
21.8652	5.3613	180
21.9727	5.3174	150
22.0898	5.3760	155
22.1973	5.3613	176
22.3047	5.3467	156
22.4219	5.3760	235
22.5293	5.3760	189
22.6367	5.3613	179
22.7539	5.3760	167
22.8516	5.3467	133
22.9688	5.3174	199
23.0762	5.3174	206
23.1934	5.3760	207
23.2910	5.3613	205
23.4082	5.3467	165
23.5156	5.3467	178
23.6231	5.3174	216
23.7402	5.3467	199
23.8477	5.3467	200
23.9551	5.3613	174
24.0723	5.3760	159
24.1797	5.3174	193
24.2871	5.3174	220
24.3848	4.6582	123
24.4922	4.4971	130
24.5606	2.7832	79
24.6582	2.5488	151
24.7754	2.4170	62
24.8731	2.3145	155
24.9805	2.3291	224
25.1270	3.5596	254
25.2344	3.5596	254
25.3418	3.5596	254
25.4492	3.5742	254
25.5664	3.5596	254
25.6738	3.5596	254
25.7813	3.5596	254
25.8887	3.5596	254
25.9961	3.5596	254
26.1133	3.5596	254
26.2207	3.5596	254
26.3281	3.5596	254
26.4356	3.5596	246
26.5527	3.5596	254
26.6602	3.5742	247
26.7676	3.5596	254
26.8750	3.5596	254
26.9824	3.5596	251
27.0996	3.5596	254
27.2070	3.5742	254
27.3145	3.5596	254
27.4219	3.5596	254
27.5293	3.5596	254
27.6465	3.5889	254
27.7539	3.5596	254
27.8613	3.5742	247
27.9688	3.5596	254
28.0762	3.5889	244
28.1934	3.5742	237
28.3008	3.5596	250
28.4082	3.5596	242
28.5156	3.5742	248
28.6328	3.5889	243
28.7402	3.5889	238
28.8477	3.5742	254
28.9551	3.5889	236
29.0625	3.5742	240
29.1797	3.6035	246
29.2871	3.5889	234
29.3945	3.5889	228
29.5020	3.5889	237
29.6191	3.5742	233
29.7266	3.5889	238
29.8340	3.5596	239
29.9414	3.5889	231
30.0488	3.5889	225
30.1660	3.6035	220
30.2734	3.6035	213
30.3809	3.5889	228
30.4883	3.5889	229
30.6055	3.6035	218
30.7129	3.6035	227
30.8203	3.5889	228
30.9277	3.5596	236
31.0449	3.6182	204
31.1426	3.5596	234
31.2500	3.5596	215
31.3672	3.6182	217
31.4844	3.5889	222
31.5918	3.5889	214
31.6992	3.5742	229
31.8066	3.6182	201
31.9238	3.6182	207
32.0313	3.6182	188
32.1387	3.5742	206
32.2461	3.6182	188
32.3535	3.6182	196
32.4707	3.6182	175
32.5781	3.6182	199
32.6856	3.6182	195
32.8027	3.6182	183
32.9102	3.6328	183
33.0176	3.6182	187
33.1250	3.6328	158
33.2422	3.6182	188
33.3496	3.6182	191
33.4570	3.6035	197
33.5645	3.6182	195
33.6816	3.6182	185
33.7891	3.6182	187
33.8965	3.6035	191
34.0039	3.6182	170
34.1211	3.6182	178
34.2285	3.6182	155
34.3359	3.6182	141
34.4434	3.6182	170
34.5606	3.6035	178
34.6680	3.6182	159
34.7754	3.6182	148
34.8926	3.6328	143
35.0000	3.6182	162
35.1074	3.6182	176
35.2148	3.6328	162
35.3320	3.6328	162

